input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,nm_compatibility,input_shape,output_shape
154,layer3.0.conv1,Conv2d,MM,784,512,256,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
154,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4609,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
154,layer3.0.conv3,Conv2d,MM,196,256,1024,0.514,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
154,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4913,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
154,layer3.1.conv2,Conv2d,MM,196,2304,256,0.553,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
154,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5409,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3677,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
154,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5109,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
154,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5086,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3217,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
154,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5025,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
154,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5482,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3162,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
154,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4903,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
154,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4771,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3407,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
154,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4823,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
154,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4905,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
154,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3165,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
154,layer4.0.conv2,Conv2d,MM,49,4608,512,0.538,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
154,layer4.0.conv3,Conv2d,MM,49,512,2048,0.524,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
154,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3165,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
154,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4857,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
154,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5274,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
154,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5212,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
154,layer4.2.conv1,Conv2d,MM,49,2048,512,0.359,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
154,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4729,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
154,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4983,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
154,fc,Linear,MV,1,2048,1000,0.0513,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
155,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
155,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
155,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4492,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
155,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5015,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
155,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
155,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4767,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
155,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4929,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
155,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5641,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
155,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3395,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
155,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5092,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
155,layer1.2.conv3,Conv2d,MM,3136,64,256,0.491,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
155,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3011,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
155,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4861,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
155,layer2.0.conv3,Conv2d,MM,784,128,512,0.478,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
155,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3011,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
155,layer2.1.conv1,Conv2d,MM,784,512,128,0.4757,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
155,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5444,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
155,layer2.1.conv3,Conv2d,MM,784,128,512,0.4642,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
155,layer2.2.conv1,Conv2d,MM,784,512,128,0.3326,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
155,layer2.2.conv2,Conv2d,MM,784,1152,128,0.44,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
155,layer2.2.conv3,Conv2d,MM,784,128,512,0.5638,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
155,layer2.3.conv1,Conv2d,MM,784,512,128,0.3433,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
155,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4856,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
155,layer2.3.conv3,Conv2d,MM,784,128,512,0.5776,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
155,layer3.0.conv1,Conv2d,MM,784,512,256,0.3018,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
155,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4612,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
155,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5128,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3018,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
155,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4908,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
155,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5523,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
155,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5407,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3676,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
155,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5124,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
155,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5074,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3218,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
155,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5028,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
155,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5483,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3165,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
155,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4898,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
155,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4763,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3408,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
155,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4819,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
155,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4911,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
155,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
155,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5379,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
155,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5227,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
155,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
155,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4857,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
155,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5277,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
155,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5207,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
155,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3576,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
155,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4729,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
155,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
155,fc,Linear,MV,1,2048,1000,0.0537,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
156,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
156,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0023,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
156,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4492,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
156,layer1.0.conv3,Conv2d,MM,3136,64,256,0.501,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
156,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0023,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
156,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4769,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
156,layer1.1.conv2,Conv2d,MM,3136,576,64,0.492,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
156,layer1.1.conv3,Conv2d,MM,3136,64,256,0.565,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
156,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3399,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
156,layer1.2.conv2,Conv2d,MM,3136,576,64,0.51,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
156,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4898,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
156,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3017,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
156,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4865,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
156,layer2.0.conv3,Conv2d,MM,784,128,512,0.4777,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
156,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3017,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
156,layer2.1.conv1,Conv2d,MM,784,512,128,0.4764,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
156,layer2.1.conv2,Conv2d,MM,784,1152,128,0.545,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
156,layer2.1.conv3,Conv2d,MM,784,128,512,0.462,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
156,layer2.2.conv1,Conv2d,MM,784,512,128,0.3322,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
156,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4403,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
156,layer2.2.conv3,Conv2d,MM,784,128,512,0.5655,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
156,layer2.3.conv1,Conv2d,MM,784,512,128,0.3444,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
156,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4868,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
156,layer2.3.conv3,Conv2d,MM,784,128,512,0.5781,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
156,layer3.0.conv1,Conv2d,MM,784,512,256,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
156,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4617,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
156,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5144,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
156,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4915,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
156,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5527,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
156,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5396,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3679,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
156,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5108,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
156,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5074,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3213,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
156,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5014,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
156,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5469,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3167,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
156,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4897,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
156,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4774,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3407,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
156,layer3.5.conv2,Conv2d,MM,196,2304,256,0.482,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
156,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4899,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
156,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
156,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5372,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
156,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5234,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
156,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
156,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4869,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
156,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5279,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
156,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5225,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
156,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3582,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
156,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4728,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
156,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
156,fc,Linear,MV,1,2048,1000,0.0522,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
157,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
157,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
157,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4494,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
157,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5038,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
157,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
157,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4769,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
157,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4915,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
157,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5649,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
157,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3398,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
157,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5092,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
157,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4896,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
157,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3021,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
157,layer2.0.conv2,Conv2d,MM,784,1152,128,0.487,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
157,layer2.0.conv3,Conv2d,MM,784,128,512,0.4771,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
157,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3021,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
157,layer2.1.conv1,Conv2d,MM,784,512,128,0.4758,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
157,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5456,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
157,layer2.1.conv3,Conv2d,MM,784,128,512,0.4635,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
157,layer2.2.conv1,Conv2d,MM,784,512,128,0.3321,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
157,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4395,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
157,layer2.2.conv3,Conv2d,MM,784,128,512,0.5635,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
157,layer2.3.conv1,Conv2d,MM,784,512,128,0.3443,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
157,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4856,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
157,layer2.3.conv3,Conv2d,MM,784,128,512,0.5775,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
157,layer3.0.conv1,Conv2d,MM,784,512,256,0.3025,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
157,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4622,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
157,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5149,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3025,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
157,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4918,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
157,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5536,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
157,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5399,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3673,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
157,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5107,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
157,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5083,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3219,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
157,layer3.3.conv2,Conv2d,MM,196,2304,256,0.502,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
157,layer3.3.conv3,Conv2d,MM,196,256,1024,0.548,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3154,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
157,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4916,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
157,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4759,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3413,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
157,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4815,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
157,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4892,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
157,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
157,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5373,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
157,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5226,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
157,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
157,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4855,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
157,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5277,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
157,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5213,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
157,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3585,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
157,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4733,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
157,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4988,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
